price_history_id,property_id,change_date,new_price
1809,872,2015-01-01,1280638
1810,872,2019-12-26,1154759
1811,873,2015-01-01,18814109
1812,873,2018-10-13,16652217
1813,873,2022-11-13,18372640
1814,874,2015-01-01,9924871
1815,874,2024-08-31,10912770
1816,874,2025-11-26,11841526
1817,875,2015-01-01,1367387
1818,875,2016-05-08,1483145
1819,875,2026-03-27,1612098
1820,876,2015-01-01,6533421
1821,877,2015-01-01,8961043
1822,877,2025-09-15,8130040
1823,878,2015-01-01,5538425
1824,879,2015-01-01,9801069
1825,879,2017-11-18,11030356
1826,880,2015-01-01,16437321
1827,880,2023-08-13,17709067
1828,880,2024-10-25,19983717
1829,881,2015-01-01,13303339
1830,882,2015-01-01,4761918
1831,882,2026-02-05,5617881
1832,883,2015-01-01,14167536
1833,884,2015-01-01,18899482
1834,884,2019-01-02,17070374
1835,885,2015-01-01,16551423
1836,885,2020-05-01,19462669
1837,886,2015-01-01,17542223
1838,886,2019-04-05,19553166
1839,886,2019-10-17,18636432
1840,886,2023-11-04,17878707
1841,887,2015-01-01,5599044
1842,888,2015-01-01,10590862
1843,888,2015-02-20,13080325
1844,888,2024-07-12,12591203
1845,889,2015-01-01,10573525
1846,889,2016-09-07,9939659
1847,889,2017-04-16,8808776
1848,889,2022-10-21,9451597
1849,890,2015-01-01,19826043
1850,891,2015-01-01,19388634
1851,891,2023-01-29,19178156
1852,892,2015-01-01,12757170
1853,892,2016-04-01,12289714
1854,893,2015-01-01,10495573
1855,893,2017-04-21,10592707
1856,893,2022-07-12,10724668
1857,894,2015-01-01,6632916
1858,894,2023-05-02,7457596
1859,895,2015-01-01,6013302
1860,896,2015-01-01,17610838
1861,897,2015-01-01,14670116
1862,897,2016-10-15,13847027
1863,898,2015-01-01,14703254
1864,899,2015-01-01,15092830
1865,899,2020-06-21,14697982
1866,899,2021-07-21,14980519
1867,900,2015-01-01,16020472
1868,901,2015-01-01,16062911
1869,901,2023-07-16,14644641
1870,901,2026-01-04,14917613
1871,902,2015-01-01,14626623
1872,903,2015-01-01,7601510
1873,903,2020-10-01,9484571
1874,904,2015-01-01,13279998
1875,904,2018-04-24,11432341
1876,905,2015-01-01,13564753
1877,905,2015-01-28,15224510
1878,905,2025-01-18,13354036
1879,905,2025-03-27,12581635
1880,906,2015-01-01,4025473
1881,906,2016-08-20,4724236
1882,907,2015-01-01,11604320
1883,907,2022-09-02,11473706
1884,908,2015-01-01,15765215
1885,908,2019-10-17,15755249
1886,909,2015-01-01,7014388
1887,910,2015-01-01,3518371
1888,911,2015-01-01,11952074
1889,911,2019-08-14,12870794
1890,912,2015-01-01,2899664
1891,912,2023-04-17,3588194
1892,912,2024-09-11,4100477
1893,913,2015-01-01,13259677
1894,914,2015-01-01,11733189
1895,914,2019-04-18,14607885
1896,915,2015-01-01,16687980
1897,915,2015-03-29,16316291
1898,916,2015-01-01,16442924
1899,917,2015-01-01,3682741
1900,917,2015-01-13,4503853
1901,917,2023-12-14,4976262
1902,918,2015-01-01,18834754
1903,918,2026-03-06,23275415
1904,919,2015-01-01,11077880
1905,919,2015-06-28,11209111
1906,919,2018-04-09,10490867
1907,920,2015-01-01,12076241
1908,920,2024-02-25,10859223
1909,921,2015-01-01,8887018
1910,922,2015-01-01,11813557
1911,922,2017-09-21,12380117
1912,922,2025-02-14,13629029
1913,923,2015-01-01,19775924
1914,923,2017-11-01,21136022
1915,924,2015-01-01,1232048
1916,924,2024-08-19,1278228
1917,925,2015-01-01,7232246
1918,925,2015-10-05,9022430
1919,925,2021-11-05,10173926
1920,925,2025-10-22,12097062
1921,926,2015-01-01,3976351
1922,926,2019-06-13,3768563
1923,927,2015-01-01,1200627
1924,927,2016-08-25,1068683
1925,927,2025-04-17,987723
1926,928,2015-01-01,1856759
1927,928,2025-07-05,1899454
1928,929,2015-01-01,9116666
1929,930,2015-01-01,5820310
1930,930,2021-08-14,6352762
1931,931,2015-01-01,17074518
1932,932,2015-01-01,5471511
1933,933,2015-01-01,14585267
1934,934,2015-01-01,2339430
1935,935,2015-01-01,19812997
1936,935,2020-01-10,19394229
1937,935,2020-07-17,22404884
1938,935,2024-06-15,26352419
1939,936,2015-01-01,16441391
1940,936,2015-07-24,19627510
1941,937,2015-01-01,7269030
1942,938,2015-01-01,15740329
1943,938,2017-08-18,14869933
1944,939,2015-01-01,6350376
1945,940,2015-01-01,18948852
1946,940,2019-03-04,21046153
1947,940,2024-08-12,18282659
1948,941,2015-01-01,8995969
1949,941,2022-11-26,7724626
1950,942,2015-01-01,4151456
1951,943,2015-01-01,1004462
1952,944,2015-01-01,7338394
1953,945,2015-01-01,6878306
1954,945,2022-02-27,6653619
1955,946,2015-01-01,8127559
1956,946,2017-02-26,8516524
1957,946,2019-04-14,7479559
1958,946,2020-06-23,8125761
1959,947,2015-01-01,6011381
1960,947,2022-01-28,5131537
1961,947,2025-11-20,5742534
1962,948,2015-01-01,12119919
1963,948,2020-06-05,14480964
1964,948,2024-06-11,14210202
1965,949,2015-01-01,10017049
1966,949,2022-09-13,9022707
1967,950,2015-01-01,14052809
1968,951,2015-01-01,15850036
1969,951,2017-03-15,17076156
1970,952,2015-01-01,3330021
1971,953,2015-01-01,8420134
1972,954,2015-01-01,1126841
1973,954,2015-03-30,1135110
1974,954,2023-12-05,1093949
1975,955,2015-01-01,9249521
1976,956,2015-01-01,6191725
1977,957,2015-01-01,15512156
1978,957,2017-11-13,17682035
1979,957,2019-01-18,16094526
1980,957,2024-05-11,14506195
1981,958,2015-01-01,16079372
1982,958,2021-07-19,15071799
1983,959,2015-01-01,3531085
1984,959,2020-06-12,4026816
1985,960,2015-01-01,2133130
1986,960,2018-01-13,2156004
1987,960,2022-01-16,2090235
1988,960,2022-02-21,2176471
1989,961,2015-01-01,15862930
1990,962,2015-01-01,19740542
1991,962,2015-09-29,18659077
1992,963,2015-01-01,2159413
1993,963,2015-03-25,2106025
1994,964,2015-01-01,17892084
1995,964,2015-02-20,16176390
1996,964,2024-06-07,15611277
1997,965,2015-01-01,2261430
1998,965,2021-03-18,2637809
1999,966,2015-01-01,10982818
2000,966,2024-04-01,9916502
2001,966,2024-11-10,10396694
2002,967,2015-01-01,1620845
2003,967,2015-06-09,1940827
2004,968,2015-01-01,16879394
2005,968,2017-01-16,16824190
2006,968,2026-05-20,15424447
2007,969,2015-01-01,16215025
2008,969,2023-12-11,16190704
2009,970,2015-01-01,1081213
2010,970,2023-09-14,1104869
2011,970,2024-05-21,1009806
2012,971,2015-01-01,2342506
2013,972,2015-01-01,14584108
2014,973,2015-01-01,18057618
2015,973,2015-03-25,17926376
2016,974,2015-01-01,14540555
2017,974,2015-02-13,16986064
2018,974,2019-03-18,20864758
2019,975,2015-01-01,3381484
2020,976,2015-01-01,16026233
2021,977,2015-01-01,17297428
2022,977,2015-01-01,16147950
2023,978,2015-01-01,18539526
2024,978,2015-01-03,23033063
2025,978,2018-04-27,26017989
2026,978,2020-08-26,28055019
2027,979,2015-01-01,17253943
2028,979,2022-10-04,20453809
2029,979,2024-02-26,23178808
2030,980,2015-01-01,3596670
2031,981,2015-01-01,17981431
2032,981,2017-08-13,19522636
2033,982,2015-01-01,11569446
2034,982,2021-10-04,9899771
2035,982,2024-04-16,9531878
2036,983,2015-01-01,7963791
2037,984,2015-01-01,14990383
2038,984,2023-02-24,15359257
2039,984,2023-11-30,14385346
2040,985,2015-01-01,5422073
2041,985,2017-09-22,6724150
2042,985,2025-09-17,6407469
2043,986,2015-01-01,13784440
2044,987,2015-01-01,4383773
2045,988,2015-01-01,19389595
2046,988,2026-02-26,23729454
2047,989,2015-01-01,18906908
2048,989,2017-08-18,16635279
2049,989,2025-09-01,19909261
2050,990,2015-01-01,4500713
2051,990,2015-11-14,4344658
2052,991,2015-01-01,12389523
2053,992,2015-01-01,1546388
2054,993,2015-01-01,3457332
2055,994,2015-01-01,16113923
2056,994,2018-03-30,18202363
2057,995,2015-01-01,6481084
2058,996,2015-01-01,7479647
2059,996,2015-03-04,9266292
2060,996,2022-09-23,10482767
2061,997,2015-01-01,11206781
2062,997,2016-01-17,10871345
2063,997,2016-03-14,12835626
2064,997,2024-03-24,15680739
2065,998,2015-01-01,6422913
2066,998,2016-01-24,7296769
2067,999,2015-01-01,17911961
2068,999,2022-03-20,15685246
2069,1000,2015-01-01,18226570
2070,1000,2017-11-22,19330046
2071,1000,2024-09-18,23458893
2072,1001,2015-01-01,5320732
2073,1002,2015-01-01,18644919
2074,1002,2017-10-30,20687891
2075,1003,2015-01-01,2939733
2076,1003,2018-06-28,3141581
2077,1004,2015-01-01,10734915
2078,1005,2015-01-01,18520666
2079,1006,2015-01-01,3584864
2080,1006,2021-06-09,3333821
2081,1006,2022-12-14,3798337
2082,1006,2025-01-16,4103016
2083,1007,2015-01-01,13417753
2084,1007,2026-01-06,13914417
2085,1008,2015-01-01,19001286
2086,1008,2016-12-02,23512479
2087,1008,2017-11-05,23666861
2088,1008,2021-08-30,27245653
2089,1009,2015-01-01,11890671
2090,1009,2021-03-25,13373192
2091,1010,2015-01-01,10037534
2092,1010,2019-07-31,11730985
2093,1011,2015-01-01,7469218
2094,1011,2016-03-05,7966896
2095,1011,2020-12-04,9866411
2096,1012,2015-01-01,15924139
2097,1013,2015-01-01,14253043
2098,1013,2016-02-26,12404111
2099,1013,2024-11-03,13237683
2100,1014,2015-01-01,5721406
2101,1014,2024-07-19,5742440
2102,1015,2015-01-01,5442891
2103,1016,2015-01-01,15049061
2104,1016,2016-01-05,18214591
2105,1017,2015-01-01,16086696
2106,1017,2022-07-30,16288436
2107,1018,2015-01-01,10320852
2108,1018,2015-01-17,11520175
2109,1019,2015-01-01,18540193
2110,1019,2017-02-27,18150653
2111,1019,2017-04-13,20884924
2112,1019,2022-09-24,20746865
2113,1020,2015-01-01,17560201
2114,1020,2025-07-17,21888425
2115,1021,2015-01-01,6776324
2116,1022,2015-01-01,15460396
2117,1023,2015-01-01,1229800
2118,1024,2015-01-01,18574969
2119,1024,2026-04-13,19659892
2120,1025,2015-01-01,14922569
2121,1025,2017-11-01,17792692
2122,1025,2025-02-10,17196068
2123,1026,2015-01-01,2929038
2124,1026,2020-03-30,2975578
2125,1027,2015-01-01,12841366
2126,1028,2015-01-01,4573928
2127,1029,2015-01-01,9613013
2128,1029,2017-08-19,9170860
2129,1029,2026-04-07,10619269
2130,1030,2015-01-01,16848074
2131,1030,2018-09-08,14354143
2132,1030,2021-12-15,16803967
2133,1030,2024-07-03,19883717
2134,1031,2015-01-01,7764268
2135,1031,2020-08-25,9432496
2136,1032,2015-01-01,15287497
2137,1033,2015-01-01,8830973
2138,1033,2019-01-17,10404942
2139,1033,2024-02-25,12453729
2140,1034,2015-01-01,3131477
2141,1034,2020-03-18,3862152
2142,1035,2015-01-01,14697229
2143,1036,2015-01-01,11009254
2144,1036,2017-11-06,10537094
2145,1036,2024-12-06,12818614
2146,1037,2015-01-01,18203174
2147,1037,2021-08-23,15915130
2148,1038,2015-01-01,2517403
2149,1038,2018-05-29,2474893
2150,1038,2024-07-08,2151683
2151,1039,2015-01-01,18940686
2152,1040,2015-01-01,10327360
2153,1040,2024-11-29,9656458
2154,1040,2025-10-31,10788092
2155,1041,2015-01-01,1406545
2156,1041,2024-03-13,1439322
2157,1042,2015-01-01,3221757
2158,1042,2023-04-17,3351439
2159,1042,2025-12-21,3498622
2160,1043,2015-01-01,17340292
2161,1044,2015-01-01,10151500
2162,1044,2026-02-22,9249464
2163,1045,2015-01-01,10016953
2164,1046,2015-01-01,13166117
2165,1046,2019-08-01,12614729
2166,1047,2015-01-01,1442331
2167,1048,2015-01-01,2417250
2168,1048,2025-06-23,2396884
2169,1049,2015-01-01,13671523
2170,1049,2020-07-05,14312132
2171,1049,2020-12-21,17820648
2172,1050,2015-01-01,1475155
2173,1050,2025-05-12,1547889
2174,1051,2015-01-01,8474988
2175,1051,2016-07-03,9498192
2176,1052,2015-01-01,12300541
2177,1052,2015-11-26,13545047
2178,1053,2015-01-01,19404834
2179,1054,2015-01-01,15502104
2180,1055,2015-01-01,9421312
2181,1056,2015-01-01,2486296
2182,1056,2017-05-24,3077484
2183,1056,2025-05-14,3051355
2184,1057,2015-01-01,18798820
2185,1057,2018-11-28,21714188
2186,1058,2015-01-01,12144216
2187,1058,2019-01-29,13288318
2188,1059,2015-01-01,1589290
2189,1059,2021-02-11,1887684
2190,1060,2015-01-01,6152781
2191,1061,2015-01-01,4233608
2192,1061,2021-03-07,4343713
2193,1062,2015-01-01,16429546
2194,1062,2023-12-03,17465201
2195,1063,2015-01-01,16444295
2196,1063,2023-07-30,16380488
2197,1064,2015-01-01,4814427
2198,1064,2020-12-05,4220699
2199,1065,2015-01-01,15272737
2200,1065,2017-07-11,19050783
2201,1065,2022-10-01,21426307
2202,1066,2015-01-01,6334044
2203,1067,2015-01-01,17806081
2204,1067,2023-10-08,20291160
2205,1068,2015-01-01,11737418
2206,1068,2018-10-05,12418186
2207,1068,2026-01-18,12524643
2208,1069,2015-01-01,18257143
2209,1069,2019-06-20,17537473
2210,1069,2021-10-21,18909264
2211,1070,2015-01-01,6340976
2212,1071,2015-01-01,8374697
2213,1072,2015-01-01,15407028
2214,1073,2015-01-01,13099543
2215,1073,2018-09-01,13108680
2216,1073,2026-02-20,14407543
2217,1074,2015-01-01,10393592
2218,1075,2015-01-01,15092525
2219,1075,2023-10-10,14594686
2220,1075,2026-01-07,15419891
2221,1076,2015-01-01,4310378
2222,1076,2016-08-28,4428400
2223,1076,2025-05-12,5003726
2224,1077,2015-01-01,13883193
2225,1077,2022-05-24,16484483
2226,1078,2015-01-01,8168449
2227,1078,2016-05-22,9041628
2228,1079,2015-01-01,3900839
2229,1079,2026-04-10,4847535
2230,1080,2015-01-01,18771469
2231,1080,2015-06-16,21949321
2232,1080,2020-12-15,19449978
2233,1080,2025-03-16,20740541
2234,1081,2015-01-01,6019117
2235,1082,2015-01-01,5921811
2236,1082,2020-06-18,6983778
2237,1082,2024-06-11,8231645
2238,1083,2015-01-01,19895387
2239,1083,2023-04-22,21867875
2240,1084,2015-01-01,1785293
2241,1084,2015-04-26,2180093
2242,1084,2018-07-16,2058501
2243,1084,2021-03-22,2128628
2244,1085,2015-01-01,5845653
2245,1086,2015-01-01,16896653
2246,1087,2015-01-01,17864018
2247,1087,2017-07-18,15377167
2248,1087,2024-12-26,14002475
2249,1087,2025-10-28,12861345
2250,1088,2015-01-01,16821798
2251,1088,2021-12-18,18155489
2252,1089,2015-01-01,2204992
2253,1089,2016-06-20,2576820
2254,1089,2019-08-17,3198857
2255,1090,2015-01-01,11615226
2256,1090,2024-12-15,13928612
2257,1090,2025-03-26,15819935
2258,1091,2015-01-01,16033090
2259,1092,2015-01-01,19528395
2260,1093,2015-01-01,16636883
2261,1093,2015-12-21,18007262
2262,1093,2025-05-16,20371737
2263,1093,2026-05-21,17891285
2264,1094,2015-01-01,15937427
2265,1094,2020-01-24,15548300
2266,1095,2015-01-01,7795612
2267,1095,2016-02-05,6867603
2268,1096,2015-01-01,19275289
2269,1096,2022-04-17,21669208
2270,1097,2015-01-01,16181133
2271,1097,2022-12-18,16749213
2272,1097,2024-08-19,14681079
2273,1098,2015-01-01,3174393
2274,1098,2020-07-29,3463298
2275,1099,2015-01-01,19717546
2276,1099,2025-09-02,19674907
2277,1100,2015-01-01,14106581
2278,1101,2015-01-01,19452524
2279,1102,2015-01-01,9844094
2280,1102,2026-03-16,10113010
2281,1103,2015-01-01,7890839
2282,1103,2017-09-01,9425589
2283,1104,2015-01-01,1566874
2284,1104,2026-02-03,1581661
2285,1105,2015-01-01,6064628
2286,1106,2015-01-01,14393188
2287,1106,2015-09-19,13272860
2288,1107,2015-01-01,1934736
2289,1107,2018-03-08,1902804
2290,1108,2015-01-01,3960029
2291,1108,2022-11-24,4644765
2292,1109,2015-01-01,4347668
2293,1110,2015-01-01,19120077
2294,1110,2025-02-19,19211597
2295,1111,2015-01-01,4298113
2296,1111,2023-08-23,3883457
2297,1112,2015-01-01,1890967
2298,1112,2025-06-19,1976782
2299,1113,2015-01-01,14481834
2300,1113,2016-08-18,16714499
2301,1114,2015-01-01,2229700
2302,1114,2019-09-04,1937230
2303,1114,2020-08-01,2100837
2304,1115,2015-01-01,8363388
2305,1115,2019-06-24,7599759
2306,1116,2015-01-01,19617238
2307,1117,2015-01-01,19564971
2308,1117,2024-03-18,18437776
2309,1118,2015-01-01,10224145
2310,1118,2016-03-17,10781896
2311,1118,2016-05-17,13174169
2312,1118,2024-07-26,13499090
2313,1119,2015-01-01,11193439
2314,1119,2025-06-24,11547695
2315,1120,2015-01-01,2550891
2316,1121,2015-01-01,11609335
2317,1122,2015-01-01,17469515
2318,1122,2017-01-21,18420083
2319,1123,2015-01-01,14883673
2320,1123,2023-01-19,17312334
2321,1123,2025-08-27,20705767
2322,1124,2015-01-01,7409195
2323,1124,2017-10-01,8344285
2324,1125,2015-01-01,1445257
2325,1125,2019-10-04,1484139
2326,1125,2023-09-25,1700666
2327,1126,2015-01-01,6731382
2328,1126,2020-09-26,7493913
2329,1126,2023-10-12,9007241
2330,1127,2015-01-01,4360477
2331,1127,2020-02-13,4299890
2332,1128,2015-01-01,2433045
2333,1128,2024-02-13,2815161
2334,1129,2015-01-01,15763221
2335,1129,2023-03-25,13605138
2336,1130,2015-01-01,5260687
2337,1130,2019-08-08,5575902
2338,1131,2015-01-01,8470682
2339,1131,2024-12-25,9608831
2340,1132,2015-01-01,10400498
2341,1133,2015-01-01,11441455
2342,1133,2019-05-19,12055178
2343,1134,2015-01-01,8020814
2344,1135,2015-01-01,3561877
2345,1135,2015-09-24,3467229
2346,1136,2015-01-01,17220120
2347,1136,2015-10-02,19123981
2348,1136,2017-12-19,21622037
2349,1136,2024-10-21,24887334
2350,1137,2015-01-01,8610874
2351,1137,2018-02-16,10051572
2352,1137,2022-02-28,11964714
2353,1137,2024-05-26,11119775
2354,1138,2015-01-01,18976926
2355,1138,2020-11-23,16994450
2356,1138,2021-10-08,18712828
2357,1138,2023-10-17,18851631
2358,1139,2015-01-01,18911859
2359,1139,2024-03-09,21700636
2360,1140,2015-01-01,15693840
2361,1140,2015-05-18,16166753
2362,1140,2023-05-23,16628531
2363,1141,2015-01-01,2793041
2364,1141,2018-02-26,2532867
2365,1141,2026-03-05,2800144
2366,1142,2015-01-01,11151999
2367,1142,2015-05-14,12278632
2368,1142,2015-12-13,12191014
2369,1143,2015-01-01,18192556
2370,1144,2015-01-01,14824885
2371,1144,2024-06-25,16007940
2372,1144,2025-11-06,15485725
2373,1144,2026-04-06,18830514
2374,1145,2015-01-01,8781357
2375,1145,2015-05-20,8950866
2376,1145,2021-01-17,10673817
2377,1146,2015-01-01,11004694
2378,1146,2015-05-09,9646246
2379,1146,2022-10-09,9040188
2380,1147,2015-01-01,5520203
2381,1147,2016-05-14,5751534
2382,1148,2015-01-01,17730545
2383,1148,2024-09-10,16548361
2384,1149,2015-01-01,4993823
2385,1149,2023-06-20,6132221
2386,1150,2015-01-01,13282649
2387,1150,2019-11-08,16162308
2388,1151,2015-01-01,5942639
2389,1151,2018-07-30,5606336
2390,1152,2015-01-01,18080680
2391,1152,2026-03-10,19415470
2392,1153,2015-01-01,7991982
2393,1153,2020-06-22,7230202
2394,1153,2026-04-21,8545712
2395,1154,2015-01-01,12120835
2396,1154,2022-08-05,14771742
2397,1155,2015-01-01,11210606
2398,1155,2020-06-20,13995005
2399,1156,2015-01-01,8609093
2400,1157,2015-01-01,11069212
2401,1158,2015-01-01,13510712
2402,1159,2015-01-01,12642028
2403,1159,2017-07-01,12031617
2404,1160,2015-01-01,9302672
2405,1160,2026-03-10,10873323
2406,1161,2015-01-01,1804165
2407,1161,2017-03-11,2190532
2408,1161,2020-08-13,2124720
2409,1161,2025-06-30,2481425
2410,1162,2015-01-01,16802214
2411,1162,2020-11-06,16894802
2412,1162,2021-05-10,19274640
2413,1163,2015-01-01,12588926
2414,1163,2022-03-05,13582453
2415,1163,2025-10-28,14504806
2416,1164,2015-01-01,3762572
2417,1164,2015-06-02,3931219
2418,1164,2023-07-06,4506314
2419,1164,2024-04-23,5494726
2420,1165,2015-01-01,4855557
2421,1165,2019-07-27,4985595
2422,1166,2015-01-01,12296774
2423,1167,2015-01-01,6421119
2424,1167,2022-03-21,5655522
2425,1167,2025-03-15,6310215
2426,1168,2015-01-01,14572415
2427,1168,2015-03-24,12805103
2428,1169,2015-01-01,10619359
2429,1169,2015-01-09,9446479
2430,1169,2016-10-07,11006038
2431,1170,2015-01-01,11061359
2432,1170,2020-10-10,12356185
2433,1170,2026-02-11,12413537
2434,1171,2015-01-01,2965404
2435,1171,2016-11-22,2823237
2436,1171,2024-07-24,3034926
2437,1172,2015-01-01,17336089
2438,1172,2017-03-04,16731416
2439,1172,2018-08-04,19147057
2440,1173,2015-01-01,5310452
2441,1173,2021-06-20,6041097
2442,1174,2015-01-01,5206884
2443,1174,2017-08-04,5026966
2444,1175,2015-01-01,9098832
2445,1175,2018-03-09,10538815
2446,1175,2019-08-25,9078859
2447,1175,2019-12-29,8267436
2448,1176,2015-01-01,12672945
2449,1176,2019-11-09,14569331
2450,1176,2025-07-23,15735681
2451,1176,2025-12-25,17440230
2452,1177,2015-01-01,13900700
2453,1177,2015-08-19,12856282
2454,1177,2023-03-24,13796488
2455,1178,2015-01-01,7328621
2456,1178,2015-01-30,7555573
2457,1179,2015-01-01,5131029
2458,1179,2017-04-21,5136270
2459,1180,2015-01-01,14941459
2460,1180,2020-11-13,18393213
2461,1181,2015-01-01,1050186
2462,1182,2015-01-01,11517555
2463,1182,2016-12-22,14006593
2464,1182,2024-09-25,13462492
2465,1183,2015-01-01,2076145
2466,1184,2015-01-01,5295166
2467,1185,2015-01-01,8388022
2468,1186,2015-01-01,19260921
2469,1187,2015-01-01,8004714
2470,1187,2015-09-05,9916077
2471,1187,2021-09-08,10624984
2472,1188,2015-01-01,15125611
2473,1188,2026-01-27,16590961
2474,1189,2015-01-01,1541749
2475,1190,2015-01-01,16177994
2476,1190,2022-08-18,15869950
2477,1191,2015-01-01,11214945
2478,1192,2015-01-01,14542749
2479,1193,2015-01-01,10857140
2480,1194,2015-01-01,6509791
2481,1195,2015-01-01,12759548
2482,1196,2015-01-01,11202072
2483,1196,2017-05-13,13590199
2484,1196,2020-03-30,13912455
2485,1197,2015-01-01,11306911
2486,1198,2015-01-01,13646468
2487,1198,2019-08-01,12200180
2488,1198,2022-03-25,12242783
2489,1199,2015-01-01,17428795
2490,1199,2015-11-11,17460934
2491,1199,2025-07-28,15306145
2492,1200,2015-01-01,12969006
2493,1200,2021-02-12,14358483
2494,1200,2023-01-18,17337166
2495,1201,2015-01-01,12235872
2496,1201,2023-03-31,14110082
2497,1202,2015-01-01,7130653
2498,1202,2017-09-17,7312261
2499,1203,2015-01-01,9815024
2500,1203,2019-11-20,9515196
2501,1203,2024-01-23,8259118
2502,1204,2015-01-01,8258893
2503,1204,2019-11-30,10220367
2504,1204,2023-02-25,12445325
2505,1204,2023-03-29,13304416
2506,1205,2015-01-01,1083219
2507,1205,2019-02-17,1242647
2508,1205,2021-07-28,1222527
2509,1205,2022-10-17,1070222
2510,1206,2015-01-01,7988927
2511,1206,2015-12-04,9288870
2512,1206,2024-01-16,8902773
2513,1207,2015-01-01,10682077
2514,1207,2018-08-14,10172832
2515,1207,2020-09-02,10882189
2516,1207,2022-06-23,11344077
2517,1208,2015-01-01,7058854
2518,1208,2017-03-31,7513285
2519,1209,2015-01-01,1026629
2520,1209,2026-05-22,1182688
2521,1210,2015-01-01,8832448
2522,1211,2015-01-01,13119767
2523,1212,2015-01-01,3808239
2524,1212,2024-02-17,3971538
2525,1213,2015-01-01,7642873
2526,1214,2015-01-01,4113683
2527,1215,2015-01-01,16367541
2528,1215,2025-04-06,16966964
2529,1216,2015-01-01,11630553
2530,1217,2015-01-01,5496732
2531,1217,2015-07-04,4689981
2532,1217,2025-07-06,4012680
2533,1218,2015-01-01,11812266
2534,1219,2015-01-01,15791204
2535,1219,2016-08-10,16173014
2536,1220,2015-01-01,4179570
2537,1220,2015-12-19,3639180
2538,1221,2015-01-01,18728030
2539,1221,2015-08-18,19679776
2540,1221,2022-02-07,17198349
2541,1222,2015-01-01,18982274
2542,1222,2019-04-02,17981595
2543,1223,2015-01-01,11469648
2544,1224,2015-01-01,3828898
2545,1224,2019-07-18,4691653
2546,1225,2015-01-01,9394333
2547,1226,2015-01-01,17152468
2548,1226,2025-11-26,15751661
2549,1227,2015-01-01,4485792
2550,1227,2020-03-25,3839447
2551,1227,2022-10-30,4489744
2552,1227,2025-09-04,3955673
2553,1228,2015-01-01,16304431
2554,1229,2015-01-01,14602602
2555,1229,2016-05-15,14281832
2556,1230,2015-01-01,11106336
2557,1231,2015-01-01,16238460
2558,1231,2015-03-31,16443364
2559,1231,2023-08-04,17580691
2560,1232,2015-01-01,1077161
2561,1233,2015-01-01,15355047
2562,1233,2017-04-16,17084305
2563,1233,2019-06-30,16191760
2564,1234,2015-01-01,3419341
2565,1234,2015-10-11,3266534
2566,1235,2015-01-01,7582572
2567,1236,2015-01-01,2115361
2568,1237,2015-01-01,7551089
2569,1238,2015-01-01,17851119
2570,1238,2017-08-14,17567219
2571,1239,2015-01-01,12245338
2572,1239,2015-04-06,10500949
2573,1239,2017-09-01,10296982
2574,1239,2018-04-25,12174914
2575,1240,2015-01-01,6643844
2576,1241,2015-01-01,4207013
2577,1242,2015-01-01,6147335
2578,1243,2015-01-01,14718986
2579,1243,2020-05-17,13118130
2580,1244,2015-01-01,3529597
2581,1245,2015-01-01,5753572
2582,1246,2015-01-01,14482014
2583,1246,2024-08-03,13757037
2584,1247,2015-01-01,18425044
2585,1248,2015-01-01,5552780
2586,1248,2020-11-09,5337055
2587,1248,2023-02-10,4603758
2588,1249,2015-01-01,11721181
2589,1250,2015-01-01,5378575
2590,1251,2015-01-01,6908961
2591,1252,2015-01-01,13676217
2592,1253,2015-01-01,1923797
2593,1254,2015-01-01,2555485
2594,1254,2019-03-29,2288561
2595,1254,2022-10-08,2135442
2596,1255,2015-01-01,18924277
2597,1255,2018-08-27,17778428
2598,1256,2015-01-01,4389962
2599,1257,2015-01-01,6848850
2600,1257,2022-05-12,7237928
2601,1258,2015-01-01,4917269
2602,1258,2024-06-12,4491087
2603,1258,2026-02-06,5134098
2604,1259,2015-01-01,9528294
2605,1259,2018-03-09,11376472
2606,1260,2015-01-01,10506246
2607,1260,2023-07-12,9840479
2608,1261,2015-01-01,7230067
2609,1261,2023-03-03,7008540
2610,1262,2015-01-01,10997511
2611,1262,2021-06-07,11231523
2612,1263,2015-01-01,1166984
2613,1264,2015-01-01,18179829
2614,1264,2020-11-08,16858713
2615,1265,2015-01-01,6834029
2616,1265,2021-02-14,7803593
2617,1265,2022-08-24,8453923
2618,1266,2015-01-01,12965820
2619,1267,2015-01-01,16227573
2620,1267,2021-01-28,16867286
2621,1268,2015-01-01,9137049
2622,1269,2015-01-01,19459852
2623,1269,2020-11-26,19347165
2624,1270,2015-01-01,16834259
2625,1270,2017-05-12,16707742
2626,1270,2020-08-24,19780891
2627,1271,2015-01-01,4090871
2628,1271,2023-08-29,3767796
2629,1272,2015-01-01,13873101
2630,1272,2020-07-04,14035606
2631,1272,2022-01-14,16500674
2632,1272,2024-06-25,17739680
2633,1273,2015-01-01,3225856
2634,1274,2015-01-01,14089138
2635,1274,2021-02-15,14059449
2636,1274,2021-07-15,13335602
2637,1274,2024-03-13,14746940
2638,1275,2015-01-01,3032682
2639,1275,2015-06-02,3083092
2640,1276,2015-01-01,11071238
2641,1277,2015-01-01,16862271
2642,1277,2021-07-17,16824998
2643,1277,2022-04-02,15978455
2644,1278,2015-01-01,13444335
2645,1279,2015-01-01,15815336
